40.96875199999999;-5.655187799999999
40.9757297;-5.6743577
41.6344462;-4.7478554
42.4626061;-6.063865400000001
42.4626061;-6.063865400000001
40.657348;-4.6954508
40.1708941;-5.3400892
40.6570211;-4.6851635
42.0057823;-5.6814958
42.0025768;-5.6752419
41.7951393;-5.639222999999999
40.983845;-5.6672894
41.644327;-4.7311999
40.9511678;-5.6636657
42.3523771;-3.6924208
41.8537639;-1.9248478
42.791254;-4.2574223
41.3094355;-5.2139369
40.8215639;-5.513412799999999
41.2152183;-6.6071298
41.49137;-2.5274397
41.6724217;-3.6799237
41.6661166;-3.687929
41.6661166;-3.687929
41.0990836;-2.3021691
40.21230080000001;-5.084791399999999
41.0560807;-4.714125
42.5790613;-5.587925299999999
40.656685;-4.6812086
40.6501056;-4.695640399999999
41.6679026;-4.7093044
42.4199531;-3.190815
42.5030897;-5.8934928
41.4641739;-2.8623338
42.8668756;-5.3236694
42.5514699;-3.3219113
40.4126337;-4.7859886
42.35313;-3.68094
42.35313;-3.68094
42.5987601;-6.724728000000001
41.0867472;-5.701678299999999
40.1556095;-5.243280899999999
41.2583795;-3.9197266
41.6426874;-4.7213701
41.65291269999999;-5.997800499999999
41.1238889;-4.2693011
42.33604649999999;-4.601401699999999
40.4998663;-4.4253198
42.8632867;-4.4952286
41.7554065;-4.6955612
41.652251;-4.724532099999999
42.8043407;-5.129856699999999
40.6085689;-6.5233849
42.7330636;-2.7514823
41.3907887;-5.6643507
41.4014741;-4.314157
40.3575592;-5.520090199999999
40.7197032;-4.2293743
41.74637;-4.38099
43.07622509999999;-3.5516151
42.7682169;-6.6277235
40.9275697;-4.9629499
42.2696338;-4.4040871
41.42532;-4.06175
40.36163;-5.1308286
42.78913439999999;-4.845020000000001
40.5600001;-5.6721716
42.5958333;-4.333419699999999
41.8399591;-3.349426
41.3615299;-4.5319617
40.4937353;-6.1111673
40.8015669;-6.258829
41.6600006;-4.7150333
42.0068877;-4.5261505
41.0555386;-3.824241
41.5839689;-4.7252585
40.2048622;-4.9363245
40.6037138;-4.3321151
42.0235175;-3.7488062
40.5784407;-5.918518199999999
40.935058;-6.7179351
41.0891989;-4.9972637
42.4975535;-5.415587299999999
42.8412391;-5.522415
40.8250749;-5.9434118
42.1682932;-5.2635432
42.9319857;-3.4878854
41.8806167;-5.0406124
41.308307;-4.9176434
41.3089458;-4.9168921
42.4034207;-4.2495112
40.4842611;-5.9967132
40.2586845;-5.0156546
41.6330648;-5.1784019
41.1544;-4.489059999999999
41.2844779;-4.6819142
41.7795296;-1.9854576
42.4072949;-4.360328099999999
42.2045232;-3.9863089
42.151599;-4.692841
41.0613923;-5.5489686
41.5976608;-4.127224
40.8984798;-5.2031187
40.4626621;-5.3262433
42.8544632;-5.671641699999999
42.5475097;-6.588137199999999
42.5527958;-6.5994166
42.5577489;-6.6207794
42.4117797;-6.8199321
41.9800686;-3.041719
42.9762705;-5.0067369
41.2769722;-3.479405
42.6246435;-5.2273201
37.32476279999999;-79.97704139999999
40.3848495;-6.6074171
41.4935456;-3.9610356
42.3717778;-5.0322976
42.0219951;-3.2866585
42.522133;-4.7367765
42.6054124;-5.5941567
41.5720566;-3.2022398
41.8297251;-3.0639766
40.80007639999999;-4.8717608
42.02672889999999;-2.2292039
42.3558775;-5.748098
41.3652887;-6.1127838
42.6379673;-3.6238032
41.2995725;-3.7432514
41.45766649999999;-4.861503
40.2934312;-4.5833458
41.829288;-5.9627637
40.9575877;-5.6840376
41.9938973;-6.032017799999999
41.5028107;-4.996379999999999
42.6955309;-6.5151689
41.5201954;-5.391948999999999
42.5966212;-5.6110412
41.5841431;-4.588444099999999
42.0766308;-5.444332999999999
42.0786981;-5.444547
42.7925379;-3.2680472
41.9213808;-4.4894619
42.0752372;-6.0136694
42.9400155;-6.3169976
40.7789357;-4.416434499999999
42.2507968;-4.9669963
42.5137899;-4.0120368
42.6083664;-6.8086039
41.8918449;-5.2175331
42.0936179;-5.038903299999999
41.9521466;-4.5145148
41.0088294;-5.6475976
42.0451931;-4.9134835
40.9919181;-5.375725399999999
41.0042406;-6.436986999999999
41.5034712;-5.7467879
41.5114518;-5.7400844
41.5892109;-3.0642916
43.099678;-3.2832763
41.6346676;-4.718755
41.6346676;-4.718755
41.5110215;-5.744420799999999
42.5998882;-5.590181599999999
42.6062381;-5.584053099999999
42.0151887;-4.5325324
41.644327;-4.7311999
42.3544548;-3.6768801
42.3532974;-3.667524599999999
42.3507127;-3.6626418
40.96875199999999;-5.655187799999999
41.6534383;-4.7427774
42.3523771;-3.6924208
42.591978;-5.565395199999999
42.591978;-5.565395199999999
42.3627352;-3.669850399999999
42.5991955;-5.5801171
41.2321531;-5.4987125
42.6014056;-5.587220299999999
42.6045277;-5.5673277
41.6669038;-4.735106800000001
42.3397072;-3.7196748
42.3504102;-3.6843464
42.3399523;-3.7119672
42.014046;-4.5336988
40.3865117;-5.754731899999999
40.9698515;-5.672911699999999
42.6856801;-2.9385265
42.683452;-2.9457374
41.9969656;-4.520979
41.6180409;-4.7818428
41.6349128;-4.7619098
40.9575877;-5.6840376
41.650487;-4.7145354
41.9339451;-2.8817232
42.0021253;-4.5260436
39.4806659;-6.5810076
41.650487;-4.7145354
41.6375253;-4.7384894
42.5471163;-6.605078199999999
41.5017214;-5.7405651
41.6644079;-4.7199643
41.664538;-4.7199099
42.3338039;-3.7023849
40.9717827;-5.6620905
41.6624917;-4.7226609
42.0538017;-6.6280456
40.9652427;-5.6586929
42.5466917;-3.324576
40.9507572;-5.6286382
40.94218;-4.11754
40.9452838;-4.1065843
40.9518295;-4.1107412
40.9429032;-4.108806899999999
40.9788859;-5.6557904
41.7647668;-2.4712652
41.7698647;-2.4642006
41.7630364;-2.4722428
41.6447565;-4.7096519
40.9652427;-5.6586929
41.6541488;-4.6313042
41.6328785;-4.7558193
41.5105163;-5.7363878
41.5097804;-5.752697599999999
